"dog_id","cslb_active_6mo","cslb_avoid","cslb_date","cslb_defecate_6mo","cslb_find_food","cslb_food_6mo","cslb_other_changes","cslb_pace","cslb_pace_6mo","cslb_recognize","cslb_recognize_6mo","cslb_score","cslb_stare","cslb_stare_6mo","cslb_stuck","cslb_walk_walls"
53824,1,1,"2020-11-10",1,1,1,"I have walked her almost every day since lock down began in March 2020.  She is a 20lb boston terrier and loves her walks.  They keep her calm and relaxed.  We walk between 3-4 miles a day.",1,1,1,1,16,1,1,1,1
72353,5,2,"2020-12-17",3,2,4,"Jasmine is an older dog who gets stuck sometimes because she has trouble physically backing up. She also has never really cared for other animals so I don't know if it's her not recognizing the other animals in the house, or her just making her usual noises at them when she notices them ",4,3,3,3,51,4,3,3,2
55648,3,2,"2020-11-24",3,1,3,NA,1,3,1,3,35,1,3,1,1
67533,5,3,"2020-11-26",3,1,3,NA,1,3,1,3,38,1,3,1,1
46507,3,5,"2020-12-05",5,2,3,"We have just noticed he is less social and seems to prefer to be alone in a corner rather than sit with his humans. ",5,4,1,3,53,5,4,2,2
86666,3,2,"2020-11-05",3,1,3,"""My husband recently passed away.  Kaleb has become more connected with me, especially when I get sad or have a crying """"binge"""".  """,1,3,1,3,35,1,3,1,1
31756,3,1,"2020-11-18",3,2,3,"She seems more reactive (barking with some lunging) to the doorbell and to strangers who appear close. I think it is related to losing socialization skills as a result of increased isolation with covid.  We are beginning work on calming her anxiety.  ",1,3,1,3,35,1,3,1,1
88210,3,3,"2020-11-17",3,1,3,NA,1,3,1,3,36,1,3,1,1
49882,3,1,"2020-11-04",3,1,3,"No",1,3,1,3,34,1,3,1,1
15175,3,2,"2020-12-07",3,1,3,NA,1,3,2,3,36,1,3,1,1
8333,2,1,"2020-11-04",3,1,3,NA,1,3,1,3,36,1,3,2,3
6109,4,1,"2020-11-22",3,2,4,NA,1,3,1,3,44,3,4,4,1
35861,3,3,"2020-11-30",1,2,3,NA,4,3,2,3,45,5,5,1,1
38379,3,1,"2020-11-14",3,1,3,NA,1,3,1,3,34,1,3,1,1
78485,3,1,"2020-11-24",3,1,3,"Her thinking is still spot on at nearly 10 years",1,3,1,3,34,1,3,1,1
69765,3,3,"2020-11-05",3,1,3,"""Lucy seems to be slightly less interested in chasing the squirrels and such around the house - she hasn't stopped, but seems to be more """"selective"""" in picking which ones she chases - taking after the ones with a better chance of """"success.""""""",1,3,1,3,36,1,3,1,1
69370,2,4,"2020-11-30",3,1,3,"none noted",1,3,1,3,36,1,3,1,1
11110,3,1,"2020-11-24",3,1,3,"No changes",1,3,1,3,37,1,3,4,1
17449,3,1,"2020-12-11",3,1,3,NA,1,3,1,3,34,1,3,1,1
3230,4,3,"2020-12-26",1,2,3,"she stands in the middle of the floor and barks one sharp, crisp bark.  Can't determine why.  Not looking at anything, not the window, door, person, other pet, nothing.  This will go on for several minutes.  Barks are 1-5 min apart.  I will approach and ask what she want's and offer head scratch and sometimes she will quit and sometimes not",1,3,2,3,41,4,4,1,1
77497,5,1,"2020-11-06",3,1,3,"None",1,3,1,3,36,1,3,1,1
61349,3,1,"2020-11-16",3,1,3,"No",1,3,1,3,34,1,3,1,1
57384,4,1,"2020-11-17",3,2,3,NA,1,3,1,3,36,1,3,1,1
77309,3,1,"2020-12-02",3,1,3,NA,1,3,1,3,34,1,3,1,1
24853,3,1,"2020-12-17",3,1,3,"No",1,3,1,3,34,1,3,1,1
73082,3,1,"2020-11-04",3,1,3,"No real changes in last 6 months",1,3,1,3,34,1,3,1,1
65162,3,1,"2020-11-05",3,1,3,"No",1,3,1,3,37,4,3,1,1
56851,4,1,"2020-11-18",3,1,3,"She has become very vocal when I'm not doing something she wants me to do--such as stop what I'm doing and pet her.  I notice this behavior more first thing in the morning than at any other time of day.",1,3,1,3,35,1,3,1,1
29519,3,1,"2020-11-05",3,1,3,"no",1,3,1,3,34,1,3,1,1
34433,3,1,"2020-11-14",3,1,3,"No",1,3,1,3,34,1,3,1,1
9145,4,1,"2020-11-04",3,1,3,"ignoring commands more, possibly more deaf",1,3,1,3,35,1,3,1,1
12056,2,2,"2020-11-04",3,1,3,NA,5,3,1,3,38,1,3,1,1
75373,3,1,"2020-12-23",3,1,3,"""More anxiety at times  trouble sleeping through the night but this varies from night to night She has a few new, very young dogs that she actually want s to play with--getting into the """"downward dog"""" pose! I think she is sleeping more but sometimes is up pacing at night--we put her outside or walk at 3am--not fun in the winter""",1,3,1,3,39,4,4,2,1
55455,1,1,"2020-11-24",1,1,1,"While walking my dog, sometimes he seems confused where he is, even though he has been walking the same way for years.",3,1,1,1,18,1,1,1,1
1541,3,1,"2020-11-04",3,1,3,"None",1,3,1,3,34,1,3,1,1
81204,4,2,"2020-11-08",3,1,3,NA,1,3,1,3,36,1,3,1,1
33682,3,1,"2020-12-15",3,1,3,NA,1,3,1,3,34,1,3,1,1
74354,2,1,"2020-11-24",3,1,3,NA,1,3,1,3,33,1,3,1,1
39378,4,1,"2020-11-06",3,1,3,NA,1,3,1,3,35,1,3,1,1
77244,3,1,"2020-11-04",3,1,3,"No",1,3,1,3,34,1,3,1,1
28913,3,1,"2020-11-05",3,1,3,"None",1,3,1,3,34,1,3,1,1
87828,3,1,"2020-12-09",3,1,3,"hearing decline when outside or when I call her from behind her. More licking of paws and floors",1,3,1,3,34,1,3,1,1
76387,2,1,"2020-12-15",3,1,3,"No I haven't. ",1,3,1,3,33,1,3,1,1
88298,4,1,"2020-12-11",4,1,3,NA,1,3,1,3,36,1,3,1,1
44855,3,1,"2020-12-04",2,2,3,NA,1,3,1,3,34,1,3,1,1
41408,2,1,"2020-11-16",1,1,1,"Our family is home much more due to covid so Charlotte has a lot more time with us.",1,1,1,1,17,1,1,1,1
74596,3,1,"2020-11-09",3,1,3,NA,1,3,1,3,34,1,3,1,1
10707,3,1,"2020-12-04",1,1,1,"No",1,1,1,1,18,1,1,1,1
67353,3,1,"2020-12-19",3,1,3,NA,1,3,1,3,34,1,3,1,1
64354,3,1,"2020-11-10",3,2,3,"I think he is better in knowing the boundaries we set for him.",1,3,1,3,35,1,3,1,1
52709,3,1,"2020-11-14",3,1,3,NA,1,3,1,3,34,1,3,1,1
88,3,1,"2020-12-10",3,1,3,NA,1,3,1,3,34,1,3,1,1
89073,3,1,"2020-11-22",3,1,3,NA,1,3,1,3,34,1,3,1,1
55391,2,1,"2020-11-20",3,1,3,NA,1,3,1,3,33,1,3,1,1
24630,3,1,"2020-11-19",3,1,3,NA,1,3,1,3,34,1,3,1,1
83406,3,1,"2020-11-05",3,1,3,"No changes ",1,3,1,3,34,1,3,1,1
46831,3,1,"2020-11-14",3,2,3,NA,1,3,1,3,35,1,3,1,1
53624,5,1,"2020-11-09",1,1,1,"Elli is more reluctant to jump on the bed or into the truck without help",1,1,1,1,20,1,1,1,1
4167,3,3,"2020-11-04",3,2,3,NA,1,3,1,3,37,1,3,1,1
45225,3,2,"2020-11-06",3,2,3,"Our dog came from a rescue and over the past 6 months is now more confident and trusting which could account for walking away while being petted.  It was more of an avoidance behavior than mindless wandering away.  She is much less inclined to do that now.",1,3,1,3,36,1,3,1,1
35795,5,1,"2020-11-06",3,2,4,"She seems to sleep a lot more.  Falls into a deep sleep quickly.   She seems to be losing her hearing and her vision.  Our daily walks seem slower.",1,3,2,4,43,1,3,1,1
7251,3,1,"2020-12-09",3,1,3,NA,1,3,1,3,34,1,3,1,1
65522,2,2,"2020-11-18",3,2,2,NA,2,3,1,3,34,1,3,1,1
65149,3,2,"2020-12-18",3,1,3,NA,1,3,1,3,35,1,3,1,1
20239,3,1,"2020-11-27",1,1,1,"Due to his evolving cataracts,  he is more clingy than 6 months ago.   I didn't notice a place to record that Basil had parvovirus as a puppy.",1,1,1,1,18,1,1,1,1
57447,3,1,"2020-12-01",3,1,3,"Maggie Mae has become much better at communicating when she DOESN'T want to go for a walk (by lying down, putting her head down, or ignoring us).",1,3,1,3,34,1,3,1,1
44918,4,2,"2020-11-04",3,1,3,"He's approaching four and has become a much more affectionate, loyal, and relaxed dog than he was even a year ago.",5,3,1,3,40,1,3,1,1
91550,3,1,"2020-12-16",3,1,3,NA,1,3,1,3,34,1,3,1,1
40056,4,1,"2020-11-05",3,1,3,"I think she's losing her hearing.",1,3,1,3,35,1,3,1,1
13586,3,3,"2020-11-04",3,1,3,NA,1,3,1,3,36,1,3,1,1
70303,3,1,"2020-11-07",3,1,3,"His vision is declining slightly so that he must be closer to a person to recognize them, but his identification processes are just fine once he is within sniff distance...  ",1,3,1,3,34,1,3,1,1
4270,3,2,"2020-11-05",3,1,3,"No",1,3,1,3,35,1,3,1,1
61589,3,1,"2020-11-05",3,1,3,"Delta used to never bark at people outside. Her brother Esker regularly barks at dogs walking by and sometimes people. Delta has picked up the habit of barking some of the time when she is the first to observe someone walking by with or without a dog. ",1,3,1,3,34,1,3,1,1
91188,3,2,"2020-12-07",1,2,3,NA,2,3,1,3,35,1,3,1,1
86868,4,1,"2020-11-16",3,1,3,"We have just completed a moving process.  He left 2 1/2 acre fenced in back yard, moved to a house for 6 months on a busy road with no back yard and could not go out alone.  We just moved into our final house where he has a fenced in back yard so he can go in and out as he pleases although it's only 1/3 of an acre.  He has done pretty well with this, but it will be interesting to see how he is in 6 months or a year.",1,3,1,3,35,1,3,1,1
51360,2,1,"2020-11-07",3,1,3,"No",1,3,1,3,33,1,3,1,1
74187,3,1,"2020-11-17",3,1,3,NA,1,3,1,3,34,1,3,1,1
68401,3,1,"2020-11-05",3,1,3,"No",1,3,1,3,34,1,3,1,1
25355,4,1,"2020-11-12",3,2,3,NA,1,3,1,3,37,1,3,1,2
57321,2,1,"2020-11-24",3,2,3,"He's definitely a little bit more reactive - he's jumpier since he hasn't been around people as much. Noises that normally wouldn't have bothered him make him bark, whereas before he was a very very calm and quiet dog. He's still calm and mostly quiet, but he seems to perceive things he previously found as nonthreatening (cars in the next neighborhood especially) as threats ",3,3,1,3,38,3,3,1,1
20409,4,1,"2020-11-11",3,1,3,"no",1,3,1,3,35,1,3,1,1
36631,3,1,"2020-11-24",3,1,3,"Nothing significant. Paces a lot but we have a new baby in the home and I believe it has increased his anxiety.",5,3,1,3,38,1,3,1,1
34655,3,5,"2020-11-08",3,1,3,"no",1,3,1,3,38,1,3,1,1
50971,4,1,"2020-11-21",3,2,3,NA,4,3,1,3,39,1,3,1,1
78735,3,3,"2020-11-10",3,2,3,"Nope- nothing seems to have changed.",1,3,2,3,38,1,3,1,1
67422,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
26717,3,1,"2020-11-04",3,1,3,"Keegan is now waking me up at 5am vs 6...for our 2-3 mile walk...day light saving is killing me, he could care less",1,3,1,3,34,1,3,1,1
64461,4,1,"2020-11-14",3,3,3,NA,1,3,1,3,38,2,3,1,1
26052,4,1,"2020-11-05",1,2,2,NA,1,1,1,1,22,1,1,1,1
73070,3,1,"2020-11-22",3,1,3,"None",1,3,2,3,35,1,3,1,1
11927,4,3,"2020-11-12",3,2,3,"No",1,3,1,3,38,1,3,1,1
80825,4,2,"2020-11-05",2,1,3,"He has calmed down more, and is more willing to work for me.",1,1,2,3,34,2,1,1,2
67338,3,1,"2020-11-09",3,1,3,NA,1,3,1,3,34,1,3,1,1
10713,3,1,"2020-12-06",3,1,3,NA,1,3,1,3,34,1,3,1,1
84890,3,1,"2020-11-05",3,1,3,"no",1,3,1,3,34,1,3,1,1
69462,2,1,"2020-11-24",3,2,4,"She sometimes needs a several month break in order for a new process or command to sink in.  We'll work on something for months at a time, then take a break for a month or more because no progress was being made, then we'll come back to it and she'll be much better than when we left off.",5,3,1,3,50,5,3,4,4
5644,3,1,"2020-11-25",3,1,3,"Not in the last six months but he did become slightly more active after switching him to a partial soft food diet about a year ago.",1,3,1,3,34,1,3,1,1
17309,2,1,"2020-11-04",3,1,3,"No I have not observed any changes.",1,3,1,3,33,1,3,1,1
54256,4,1,"2020-11-05",3,2,4,"When walking outside he keeps a very close distance right behind me which might be due to his eyesight getting worse",1,3,1,3,38,1,3,1,1
69151,3,5,"2020-11-06",1,1,3,NA,5,3,1,3,41,2,3,1,1
30304,3,1,"2020-11-29",3,2,3,"He seems to sleep more in the evenings rather than hanging out by the family or going out in the back yard to dig.",1,3,1,3,35,1,3,1,1
11632,3,1,"2020-11-05",3,1,3,"None",1,3,1,3,35,1,3,2,1
46688,2,1,"2020-11-05",3,1,3,"We just started actively training Daisy to change some behaviors. She is an escape artist; she has taught herself how to open doors and gates and climbs and jumps the fence, she lets herself out of the house to explore the neighborhood. We are walking her twice a day so she can explore on a leash and we are trying to stop her from opening doors. We are installing a privacy fence this week. She is a veery smart and willful dog!",1,3,1,3,33,1,3,1,1
59685,4,1,"2020-11-10",3,1,3,"in the last 6-12 months we acquired first 1 more cat then another.( so now there is 3 cats in teh house)  Pippas behaviour has changed dramatically- she now guards her food and barks at any cat that comes near her water bowl. At the same time, she is getting used to them and them to her, but Pippa is eating  ~30% less- so has food left over to guard.  Not sure if the eating less is from stress or age.  Also as we are at home 99% during pandemic, she gets to be inside with us much more, so is happy sleeping on her favorite chair.  And she is getting more platyime and workouts during the day, which we hope balances the annoyance of all those cats!",1,3,1,3,35,1,3,1,1
88361,3,4,"2020-12-12",3,1,3,"Generally more cooperative. ",3,3,1,3,39,1,3,1,1
41861,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
88558,3,1,"2020-11-27",3,1,3,"Sleeps more",1,3,1,3,34,1,3,1,1
25742,3,1,"2020-11-05",3,2,3,"""He's always been a handful, a loving boy but of the high energy, aggressive type -- barks at lot at people approaching the house, on alert/ready to defend when approached by other large dogs, cranky/growly with our youngest kids when he doesn't want to engage.  We did intensive dog training starting last summer with a trainer, and involved the kids a lot.  He still needs lots of walks and engagement (smart and pestery), but has mellowed with the kids tremendously, walks much more calmly, still freak out barks when strangers approach the house, but now we can put him on """"place"""" and can manage better.""",1,3,1,3,35,1,3,1,1
85644,3,1,"2020-12-09",3,1,3,"Sophie's hearing has gotten much worse, so she often doesn't respond when called. Many times I have to go looking for her. ",1,3,1,3,34,1,3,1,1
36888,3,1,"2020-12-04",3,1,3,NA,3,3,1,3,36,1,3,1,1
19422,3,1,"2020-12-07",3,2,3,NA,1,3,1,3,35,1,3,1,1
47414,3,1,"2020-11-15",3,1,3,"Nothing",1,3,1,3,34,1,3,1,1
63359,3,3,"2020-12-08",3,1,3,NA,1,3,1,3,36,1,3,1,1
67606,3,1,"2020-11-15",3,1,3,"I have not observed any changes like those described.",1,3,1,3,34,1,3,1,1
73825,2,3,"2020-11-15",3,1,3,NA,1,3,1,3,35,1,3,1,1
82658,3,1,"2020-11-07",3,1,3,"no",1,3,1,3,34,1,3,1,1
42811,3,1,"2020-11-15",3,1,3,"Neither myself nor my partner have noticed and changes in our dog's thinking and/or processing.",2,3,1,3,38,4,3,1,1
13876,2,2,"2020-12-07",4,5,3,"In the last year he has gone almost completely blind. He also has forgotten the basic commands, and seems to be hard of hearing. Within the last six months he seems to go into la-la land (daydreaming) and is unaware of his surroundings. ",5,5,2,3,52,2,4,1,5
86831,3,1,"2020-12-25",1,1,3,NA,1,3,1,3,32,1,3,1,1
65026,3,1,"2020-11-15",3,1,3,"Maybe slightly calmer, a little less likely to chew things although he still likes to chew any boxes or paper bags in his reach.",1,3,1,3,34,1,3,1,1
53553,3,1,"2020-12-05",3,2,3,NA,2,3,1,3,37,2,3,1,1
27789,4,1,"2020-11-04",3,2,3,"She has become marginally better at paying attention when her name is said, and slightly less puppy crazy, and she humps her brother (almost 9yo hound) about 20% less. :)  ",1,3,1,3,36,1,3,1,1
32370,4,1,"2020-11-04",1,1,3,"No, she is only 1.5 years so 6 months ago she was under 1 year.",2,3,1,3,35,2,3,1,1
46957,1,1,"2020-11-15",1,2,1,NA,3,1,1,1,20,2,1,1,1
29443,3,1,"2020-11-05",4,2,3,"None, continued activity and energy!",1,3,1,3,38,1,3,2,2
12539,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,34,1,3,1,1
65426,4,1,"2020-11-14",1,1,1,NA,1,1,1,1,19,1,1,1,1
80898,2,1,"2020-11-04",3,1,3,NA,1,3,1,3,33,1,3,1,1
36582,3,1,"2020-11-05",3,1,3,NA,1,3,1,3,35,1,3,1,2
29779,3,1,"2020-12-11",3,1,3,"He is definitely getting more comfortable with his surroundings.  Does not stress as much over everything but he still stresses.  I can usually calm him something that was difficult when I first adopted.   ",1,3,2,2,32,1,3,1,1
90706,4,3,"2020-11-29",3,1,3,NA,1,3,1,3,37,1,3,1,1
82336,3,1,"2020-11-05",3,1,3,"Lena recognizes words used to describe/name different toys and can pick up the one requested.",1,3,1,3,34,1,3,1,1
52412,2,1,"2020-11-30",3,1,3,"Nothing comes to mind",2,3,1,3,34,1,3,1,1
63095,4,1,"2020-11-07",3,2,3,"No changes that I can see in this area.",1,3,1,3,36,1,3,1,1
75730,4,1,"2020-12-07",3,1,3,NA,1,3,1,3,35,1,3,1,1
59003,3,1,"2020-11-07",3,1,3,NA,1,3,1,3,34,1,3,1,1
71663,4,2,"2020-11-05",3,2,3,"6 months is a small window!  I have noticed in the past year or two that Klondike appears fearful of some unseen thing both inside the house and out.  He is a guard dog so this behavior is unusual.  He sniffs, puts his head down and backs away from specific rooms, or doorways.  Like he sees a ghost.  This can last for 12 hours to 4 or 5 days.",1,3,2,3,38,1,3,1,1
36509,3,1,"2020-11-27",3,1,3,NA,1,3,1,3,34,1,3,1,1
33688,3,2,"2020-12-12",3,2,4,"He seems to be getting more routine set,  for example if I change up the walks by going a different direction or way he balks and becomes an anchor and doesn't want to have the change.",1,3,1,3,38,1,3,1,1
54158,3,1,"2020-11-05",3,1,3,"None",1,3,1,3,34,1,3,1,1
40130,3,1,"2020-11-27",3,1,3,NA,1,3,1,3,38,4,3,2,1
20155,3,1,"2020-11-16",3,1,3,"No my dog has behaved the same for the past 6 months.",1,3,1,3,34,1,3,1,1
55794,3,1,"2020-12-07",4,2,3,"Jenna has not shown any changes in her thinking or information processing. She is very smart, she is a problem solver and most of the problems she works to solve are the ones that end up with her getting into mischief. ",1,3,1,3,36,1,3,1,1
522,3,1,"2020-11-06",3,1,3,"none",1,3,1,3,34,1,3,1,1
54740,3,1,"2020-11-09",3,2,3,NA,1,3,1,3,35,1,3,1,1
1640,3,1,"2020-11-04",3,1,3,NA,1,3,1,3,34,1,3,1,1
14278,3,1,"2020-11-05",3,2,3,NA,1,3,2,3,36,1,3,1,1
9597,4,4,"2020-12-06",4,2,3,NA,5,5,1,3,55,5,5,4,1
44992,3,1,"2020-11-06",3,1,3,NA,4,3,1,3,37,1,3,1,1
78387,3,3,"2020-11-05",3,1,3,"Cooper used to love to go to bed (he sleeps in our basement, on the couch with the door closed).  About two weeks ago, he started becoming very stubborn and did not want to sleep in the basement and would cry, bark at the door, or run up the stairs and try to escape when we put him to bed.",1,3,1,3,38,3,3,1,1
70373,2,3,"2020-11-06",3,1,3,"we moved five months ago to a WUI neighborhood in Virginia where walking in the neighborhood, noticing neighbor dogs, learning to use a yard space (took a while to get a fence built to confine dogs to a play area), and adjusting to humidity and temp differences all resulted in behavioral changes.  Saoirse has learned to contain excitement about squirrels while on a lead, barking at neighbors is of shorter duration, she has expanded into the new yard space learning to keep senses open to potential squirrels in yard or walking the fence rails and is clearly enjoying the cooler weather by being more active.  Her pattern indoors is to be in any room I'm in.  ",1,3,1,3,35,1,3,1,1
